extract_record_id,source_id,source_row_number,source_line_number,source_row_sha256,source_cell,item_number,evidence_type,category_raw,technology_raw,resolution_status
XT000454,SRC001,37,39,1e601a6b9f7a3a5b4dbcfec03a8ea23c22488417b568fd84d1ed1ce75c592dbf,direct_technology,8,DIRECT,Technical Education,AI 전략 수립·도입과 연계된 AI 교육 (AI Transformation의 전 과정 지원),unresolved
XT000455,SRC001,37,39,1e601a6b9f7a3a5b4dbcfec03a8ea23c22488417b568fd84d1ed1ce75c592dbf,indirect_technology,1,INDIRECT,Technical Education,Hands-on Lab Environment (실습 중심 강의 운영에 필요),unresolved
XT000456,SRC001,37,39,1e601a6b9f7a3a5b4dbcfec03a8ea23c22488417b568fd84d1ed1ce75c592dbf,indirect_technology,2,INDIRECT,Technical Education,Sample Dataset/Project (Spark·CV·ML 실습에 필요),unresolved
XT000457,SRC001,37,39,1e601a6b9f7a3a5b4dbcfec03a8ea23c22488417b568fd84d1ed1ce75c592dbf,indirect_technology,3,INDIRECT,Technical Education,Reproducible Environment (수강자가 동일한 결과를 재현하도록 하는 데 중요),unresolved
XT000458,SRC001,37,39,1e601a6b9f7a3a5b4dbcfec03a8ea23c22488417b568fd84d1ed1ce75c592dbf,indirect_technology,4,INDIRECT,Technical Education,Learning Path/Curriculum Management (정기·고객 맞춤형 교육을 체계적으로 운영하는 데 밀접하나 구체 시스템은 자료에 없음),unresolved
XT000459,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,1,DIRECT,User-centered / Iterative Development,"사용자 니즈 기반 자동화 (메뉴, 휴가, 주간 업무, 생일)",unresolved
XT000460,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,2,DIRECT,User-centered / Iterative Development,사용자 Feedback 기반 개선 (휴가 시스템),unresolved
XT000461,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,3,DIRECT,User-centered / Iterative Development,개발자가 선제적으로 개선 방향 제시 (운영 경험),unresolved
XT000462,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,4,DIRECT,User-centered / Iterative Development,실제 사용 여부 중시 (서비스 운영),unresolved
XT000463,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,5,DIRECT,User-centered / Iterative Development,비즈니스/고객 맞춤형 Platform·Consulting (기업 규모·도입 목적에 맞춘 적용),unresolved
XT000464,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,6,DIRECT,User-centered / Iterative Development,현업 중심의 빠른 구현 (Power Platform),unresolved
XT000465,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,7,DIRECT,User-centered / Iterative Development,"누구나 쉽게 활용 가능한 BI 환경 (Generative BI, 자연어 기반 분석)",unresolved
XT000466,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,8,DIRECT,User-centered / Iterative Development,도입 전·후 고객 맞춤형 지원 및 고객사 환경 최적화 교육,unresolved
XT000467,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,9,DIRECT,User-centered / Iterative Development,Self-Service BI (사용자가 Power BI에서 직접 Drill-down·분석),unresolved
XT000468,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,10,DIRECT,User-centered / Iterative Development,데이터 Self-Service (Azure OpenAI + BXG로 비IT 현업이 기업 정형데이터 직접 분석),unresolved
XT000469,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,11,DIRECT,User-centered / Iterative Development,Brain Portal 사용자별 보고서·모바일 보고·데이터 조회,unresolved
XT000470,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,12,DIRECT,User-centered / Iterative Development,Embedded BI로 협력사·판매원·외부/글로벌 사용자에게 기존 업무시스템 안에서 분석 제공,unresolved
XT000471,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,13,DIRECT,User-centered / Iterative Development,Power Apps 사용자 친화적 현업 UI,unresolved
XT000472,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,direct_technology,14,DIRECT,User-centered / Iterative Development,"확인 효과 (정보 접근성·BI 접근성 향상, 분석시간 단축, 비IT 활용 증가, 현업 중심 프로세스 혁신)",unresolved
XT000473,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,indirect_technology,1,INDIRECT,User-centered / Iterative Development,Usage Analytics (사용자가 실제 기능을 쓰는지 정량 파악하는 데 필요),unresolved
XT000474,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,indirect_technology,2,INDIRECT,User-centered / Iterative Development,Product Analytics (기능별 사용성과 개선 포인트 파악),unresolved
XT000475,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,indirect_technology,3,INDIRECT,User-centered / Iterative Development,Feature Flag (실험 기능을 제한적으로 제공·검증하는 방식과 밀접),unresolved
XT000476,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,indirect_technology,4,INDIRECT,User-centered / Iterative Development,Adoption Analytics (도입 이후 실제 활용·정착 수준을 파악하는 데 밀접하나 구체 지표는 자료에 없음),unresolved
XT000477,SRC001,38,40,ae19b581008872ab3803184797dae3b238f1c77e32577c8ad4dc6ff7810f8089,indirect_technology,5,INDIRECT,User-centered / Iterative Development,Persona/Role-based UX (사용자별 보고서·판매원/협력사/현업 등 역할별 제공방식과 밀접하지만 명시적 UX 방법론은 자료에 없음),unresolved
XT000478,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,1,DIRECT,Reliability / Human-error Prevention,반복 업무 자동화 (사람의 주관이 필요 없는 업무),unresolved
XT000479,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,2,DIRECT,Reliability / Human-error Prevention,실수 방지 시스템 (자동화를 통한 Human Error 감소),unresolved
XT000480,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,3,DIRECT,Reliability / Human-error Prevention,누락 방지 (생일 공지 등),unresolved
XT000481,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,4,DIRECT,Reliability / Human-error Prevention,장애 대응 및 전담 기술지원 (Azure 및 Cloud 환경 실시간 대응 체계),unresolved
XT000482,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,5,DIRECT,Reliability / Human-error Prevention,Azure Data Platform을 통한 데이터 정합성 확보 및 수작업 데이터 수집 제거,unresolved
XT000483,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,6,DIRECT,Reliability / Human-error Prevention,Power BI 전환을 통한 수작업 보고 데이터 오류 감소,unresolved
XT000484,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,7,DIRECT,Reliability / Human-error Prevention,Power Platform 반복업무 자동화를 통한 수작업 감소,unresolved
XT000485,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,direct_technology,8,DIRECT,Reliability / Human-error Prevention,Brain Portal 보고서 사전검토·로그·권한관리,unresolved
XT000486,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,1,INDIRECT,Reliability / Human-error Prevention,Validation Rule (자동 처리 전 데이터 오류 검증에 필요),unresolved
XT000487,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,2,INDIRECT,Reliability / Human-error Prevention,Retry Mechanism (자동화 실패 시 재실행에 밀접),unresolved
XT000488,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,3,INDIRECT,Reliability / Human-error Prevention,Error Handling (자동화가 실패해도 전체 업무가 중단되지 않도록 필요),unresolved
XT000489,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,4,INDIRECT,Reliability / Human-error Prevention,Alerting (자동화 실패를 담당자가 인지하기 위해 필요),unresolved
XT000490,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,5,INDIRECT,Reliability / Human-error Prevention,Incident Management (장애 대응 절차·상태·담당자 관리를 위한 체계와 밀접하나 구체 방식은 자료에 없음),unresolved
XT000491,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,6,INDIRECT,Reliability / Human-error Prevention,Root Cause Analysis (장애 원인 분석 및 재발 방지와 밀접하나 자료에 직접 명시되지 않음),unresolved
XT000492,SRC001,39,41,8ce6b28860dfac722b1281f1fee87e1c5dd56e8e5777c11477e47bb59eab5694,indirect_technology,7,INDIRECT,Reliability / Human-error Prevention,Data Validation/Reconciliation Controls (정합성 확보·오류 감소를 유지하기 위한 검증 통제와 밀접),unresolved
XT000493,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,1,DIRECT,Privacy / Enterprise Security / Data Handling,개인정보 제거를 통한 메시지 개선 (휴가 자동화에서 이름·휴대폰 번호 노출 부담 대응),unresolved
XT000494,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,2,DIRECT,Privacy / Enterprise Security / Data Handling,사내 DB 데이터 활용 (휴가 등 내부 정보),unresolved
XT000495,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,3,DIRECT,Privacy / Enterprise Security / Data Handling,보안 (Data & AI 구축 경험의 핵심 고려사항으로 명시),unresolved
XT000496,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,4,DIRECT,Privacy / Enterprise Security / Data Handling,고객 환경별 커스터마이징 (보안·Data/AI 환경을 기업 요구에 맞게 설계),unresolved
XT000497,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,5,DIRECT,Privacy / Enterprise Security / Data Handling,Azure 보안환경 Private GPT (삼성물산·동국시스템즈),unresolved
XT000498,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,6,DIRECT,Privacy / Enterprise Security / Data Handling,Brain Portal 조직/계층별 접근제어·권한관리·사용자 관리·로그 관리,unresolved
XT000499,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,7,DIRECT,Privacy / Enterprise Security / Data Handling,Embedded BI 권한 통제 (한국암웨이: 본인 실적과 하위 조직 실적만 조회),unresolved
XT000500,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,direct_technology,8,DIRECT,Privacy / Enterprise Security / Data Handling,기업 내부 정형/비정형 데이터의 AI·BI 활용,unresolved
XT000501,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,1,INDIRECT,Privacy / Enterprise Security / Data Handling,PII Detection (개인정보 포함 여부 식별과 밀접),unresolved
XT000502,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,2,INDIRECT,Privacy / Enterprise Security / Data Handling,Data Minimization (자료에서 실제로 불필요한 개인정보를 제거함),unresolved
XT000503,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,3,INDIRECT,Privacy / Enterprise Security / Data Handling,Masking (일부 개인정보를 표시해야 할 경우 대안),unresolved
XT000504,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,4,INDIRECT,Privacy / Enterprise Security / Data Handling,Access Control (인사·휴가 정보 접근 제한 필요),unresolved
XT000505,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,5,INDIRECT,Privacy / Enterprise Security / Data Handling,Authentication/Authorization (사내 Data 접근권한 관리와 밀접),unresolved
XT000506,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,6,INDIRECT,Privacy / Enterprise Security / Data Handling,Security Policy/Cloud Security Control (보안이 구축 요소로 명시되지만 구체 보안 제품·정책은 자료에 없음),unresolved
XT000507,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,7,INDIRECT,Privacy / Enterprise Security / Data Handling,Audit/Compliance Logging (Enterprise Data/Cloud 보안 운영과 밀접하나 자료에 직접 명시되지 않음),unresolved
XT000508,SRC001,40,42,072d6b1bda463a134d2a336092dd0d8ebae1ff919e165351337c38d607854b78,indirect_technology,8,INDIRECT,Privacy / Enterprise Security / Data Handling,Tenant/Workspace Isolation (Private GPT·기업 BI 서비스의 조직별 격리와 밀접하지만 자료에 상세 구현은 없음),unresolved
XT000509,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,1,DIRECT,Technology Partnership / Certification,Microsoft 2024 Data & AI Top Partner 선정,unresolved
XT000510,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,2,DIRECT,Technology Partnership / Certification,Microsoft Specialization: Analytics on Azure 인증,unresolved
XT000511,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,3,DIRECT,Technology Partnership / Certification,Microsoft Solutions Partner 3개 분야 자격 보유,unresolved
XT000512,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,4,DIRECT,Technology Partnership / Certification,Databricks 공식 Partnership 기반 구축 경험,unresolved
XT000513,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,5,DIRECT,Technology Partnership / Certification,Snowflake 공식 Partnership 기반 구축 경험,unresolved
XT000514,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,direct_technology,6,DIRECT,Technology Partnership / Certification,Microsoft·Databricks·Snowflake 글로벌 Cloud/Data Platform Partnership 기반 기술지원 체계,unresolved
XT000515,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,indirect_technology,1,INDIRECT,Technology Partnership / Certification,Vendor Enablement/Partner Training (공식 Partner 역량 유지와 밀접하나 구체 프로그램은 자료에 없음),unresolved
XT000516,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,indirect_technology,2,INDIRECT,Technology Partnership / Certification,Escalation/Partner Support Channel (Vendor Partnership 기반 기술지원 시 활용 가능성이 높지만 실제 운영 방식은 자료에 없음),unresolved
XT000517,SRC001,41,43,352531d4fba77433b6f5d8b45f512b4bc0dda9dbbffa841c1729ae25f260ba38,indirect_technology,3,INDIRECT,Technology Partnership / Certification,Certified Architecture Practice (Specialization/Partner 자격과 밀접하나 내부 표준은 자료에 없음),unresolved
